src,sport,dst,dport,fiat_mean,fiat_min,fiat_max,fiat_std,biat_mean,biat_min,biat_max,biat_std,diat_mean,diat_min,diat_max,diat_std,duration,fwin_total,fwin_mean,fwin_min,fwin_max,fwin_std,bwin_total,bwin_mean,bwin_min,bwin_max,bwin_std,dwin_total,dwin_mean,dwin_min,dwin_max,dwin_std,fpnum,bpnum,dpnum,bfpnum_rate,fpnum_s,bpnum_s,dpnum_s,fpl_total,fpl_mean,fpl_min,fpl_max,fpl_std,bpl_total,bpl_mean,bpl_min,bpl_max,bpl_std,dpl_total,dpl_mean,dpl_min,dpl_max,dpl_std,bfpl_rate,fpl_s,bpl_s,dpl_s,fin_cnt,syn_cnt,rst_cnt,pst_cnt,ack_cnt,urg_cnt,cwe_cnt,ece_cnt,fwd_pst_cnt,fwd_urg_cnt,bwd_pst_cnt,bwd_urg_cnt,fp_hdr_len,bp_hdr_len,dp_hdr_len,f_ht_len,b_ht_len,d_ht_len
192.168.1.195,50638,185.244.25.235,6667,2.39123,1.013922,4.079932,1.270913,0,0,0,0,2.39123,1.013922,4.079932,1.270913,7.173789,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557585,0,0.557585,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.26132,0,41.26132,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49488,185.244.25.235,6667,2.391294,1.013919,4.079905,1.270884,0,0,0,0,2.391294,1.013919,4.079905,1.270884,7.173981,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55757,0,0.55757,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.260215,0,41.260215,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56006,185.244.25.235,6667,2.391297,1.013922,4.080171,1.271022,0,0,0,0,2.391297,1.013922,4.080171,1.271022,7.17399,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55757,0,0.55757,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.260163,0,41.260163,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51912,185.244.25.235,6667,2.391299,1.013916,4.07992,1.270891,0,0,0,0,2.391299,1.013916,4.07992,1.270891,7.173996,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557569,0,0.557569,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.260129,0,41.260129,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52788,185.244.25.235,6667,2.391306,1.015917,4.079436,1.270077,0,0,0,0,2.391306,1.015917,4.079436,1.270077,7.174017,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557568,0,0.557568,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.260008,0,41.260008,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56236,185.244.25.235,6667,2.391383,1.01417,4.079917,1.270798,0,0,0,0,2.391383,1.01417,4.079917,1.270798,7.17425,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55755,0,0.55755,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.258668,0,41.258668,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55270,185.244.25.235,6667,2.391384,1.014172,4.079919,1.270798,0,0,0,0,2.391384,1.014172,4.079919,1.270798,7.174253,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557549,0,0.557549,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.258651,0,41.258651,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54850,185.244.25.235,6667,2.391389,1.013923,4.080177,1.271002,0,0,0,0,2.391389,1.013923,4.080177,1.271002,7.174267,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557548,0,0.557548,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.25857,0,41.25857,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54776,185.244.25.235,6667,2.391393,1.014171,4.07994,1.270807,0,0,0,0,2.391393,1.014171,4.07994,1.270807,7.17428,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557547,0,0.557547,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.258496,0,41.258496,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55538,185.244.25.235,6667,2.391395,1.014176,4.079933,1.270802,0,0,0,0,2.391395,1.014176,4.079933,1.270802,7.174284,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557547,0,0.557547,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.258473,0,41.258473,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55326,185.244.25.235,6667,2.39141,1.014186,4.079972,1.270816,0,0,0,0,2.39141,1.014186,4.079972,1.270816,7.17433,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557543,0,0.557543,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.258208,0,41.258208,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51980,185.244.25.235,6667,2.391464,1.014179,4.080171,1.270909,0,0,0,0,2.391464,1.014179,4.080171,1.270909,7.174492,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557531,0,0.557531,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.257276,0,41.257276,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52406,185.244.25.235,6667,2.391468,1.014408,4.079923,1.270714,0,0,0,0,2.391468,1.014408,4.079923,1.270714,7.174504,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55753,0,0.55753,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.257207,0,41.257207,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49170,185.244.25.235,6667,2.391471,1.014429,4.079918,1.270705,0,0,0,0,2.391471,1.014429,4.079918,1.270705,7.174512,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557529,0,0.557529,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.257161,0,41.257161,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54150,185.244.25.235,6667,2.391473,1.014422,4.079932,1.270714,0,0,0,0,2.391473,1.014422,4.079932,1.270714,7.174518,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557529,0,0.557529,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.257127,0,41.257127,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50314,185.244.25.235,6667,2.391474,1.014171,4.080188,1.270918,0,0,0,0,2.391474,1.014171,4.080188,1.270918,7.174523,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557528,0,0.557528,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.257098,0,41.257098,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,53156,185.244.25.235,6667,2.39154,1.014665,4.0799,1.270612,0,0,0,0,2.39154,1.014665,4.0799,1.270612,7.17472,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557513,0,0.557513,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.255965,0,41.255965,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56352,185.244.25.235,6667,2.391552,1.014675,4.080158,1.270742,0,0,0,0,2.391552,1.014675,4.080158,1.270742,7.174755,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55751,0,0.55751,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.255764,0,41.255764,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51316,185.244.25.235,6667,2.391553,1.014672,4.079923,1.270619,0,0,0,0,2.391553,1.014672,4.079923,1.270619,7.174759,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55751,0,0.55751,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.255741,0,41.255741,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55144,185.244.25.235,6667,2.391554,1.014671,4.079925,1.27062,0,0,0,0,2.391554,1.014671,4.079925,1.27062,7.174761,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55751,0,0.55751,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.25573,0,41.25573,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50502,185.244.25.235,6667,2.391554,1.014674,4.080169,1.270748,0,0,0,0,2.391554,1.014674,4.080169,1.270748,7.174761,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55751,0,0.55751,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.25573,0,41.25573,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52904,185.244.25.235,6667,2.391554,1.014676,4.079939,1.270626,0,0,0,0,2.391554,1.014676,4.079939,1.270626,7.174762,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55751,0,0.55751,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.255724,0,41.255724,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54296,185.244.25.235,6667,2.391555,1.014436,4.080177,1.270818,0,0,0,0,2.391555,1.014436,4.080177,1.270818,7.174766,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557509,0,0.557509,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.255701,0,41.255701,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49926,185.244.25.235,6667,2.391556,1.014674,4.07993,1.270622,0,0,0,0,2.391556,1.014674,4.07993,1.270622,7.174767,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557509,0,0.557509,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.255695,0,41.255695,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49050,185.244.25.235,6667,2.391558,1.014682,4.079936,1.270622,0,0,0,0,2.391558,1.014682,4.079936,1.270622,7.174774,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557509,0,0.557509,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.255655,0,41.255655,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55390,185.244.25.235,6667,2.391561,1.014675,4.079927,1.270619,0,0,0,0,2.391561,1.014675,4.079927,1.270619,7.174783,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557508,0,0.557508,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.255603,0,41.255603,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49038,185.244.25.235,6667,2.391632,1.014904,4.08016,1.270659,0,0,0,0,2.391632,1.014904,4.08016,1.270659,7.174997,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557492,0,0.557492,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.254373,0,41.254373,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49588,185.244.25.235,6667,2.391632,1.014923,4.079916,1.270526,0,0,0,0,2.391632,1.014923,4.079916,1.270526,7.174997,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557492,0,0.557492,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.254373,0,41.254373,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56302,185.244.25.235,6667,2.391634,1.014922,4.079921,1.270528,0,0,0,0,2.391634,1.014922,4.079921,1.270528,7.175002,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557491,0,0.557491,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.254344,0,41.254344,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51128,185.244.25.235,6667,2.39164,1.014922,4.079932,1.270533,0,0,0,0,2.39164,1.014922,4.079932,1.270533,7.175019,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55749,0,0.55749,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.254246,0,41.254246,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,53836,185.244.25.235,6667,2.39164,1.014931,4.079934,1.270531,0,0,0,0,2.39164,1.014931,4.079934,1.270531,7.17502,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55749,0,0.55749,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.25424,0,41.25424,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50160,185.244.25.235,6667,2.391641,1.014925,4.079934,1.270533,0,0,0,0,2.391641,1.014925,4.079934,1.270533,7.175022,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55749,0,0.55749,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.254229,0,41.254229,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50696,185.244.25.235,6667,2.391642,1.014929,4.080168,1.270654,0,0,0,0,2.391642,1.014929,4.080168,1.270654,7.175025,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557489,0,0.557489,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.254212,0,41.254212,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55362,185.244.25.235,6667,2.391648,1.014925,4.079944,1.270536,0,0,0,0,2.391648,1.014925,4.079944,1.270536,7.175044,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557488,0,0.557488,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.254102,0,41.254102,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56642,185.244.25.235,6667,2.39172,1.015159,4.079932,1.270447,0,0,0,0,2.39172,1.015159,4.079932,1.270447,7.17526,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557471,0,0.557471,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.252861,0,41.252861,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49846,185.244.25.235,6667,2.39172,1.015168,4.079923,1.27044,0,0,0,0,2.39172,1.015168,4.079923,1.27044,7.175261,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557471,0,0.557471,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.252855,0,41.252855,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,53592,185.244.25.235,6667,2.391722,1.015172,4.079923,1.270438,0,0,0,0,2.391722,1.015172,4.079923,1.270438,7.175266,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557471,0,0.557471,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.252826,0,41.252826,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54752,185.244.25.235,6667,2.391724,1.015174,4.079912,1.270431,0,0,0,0,2.391724,1.015174,4.079912,1.270431,7.175273,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55747,0,0.55747,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.252786,0,41.252786,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51144,185.244.25.235,6667,2.391726,1.015172,4.07994,1.270446,0,0,0,0,2.391726,1.015172,4.07994,1.270446,7.175277,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.55747,0,0.55747,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.252763,0,41.252763,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56948,185.244.25.235,6667,2.391729,1.015182,4.079944,1.270445,0,0,0,0,2.391729,1.015182,4.079944,1.270445,7.175286,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557469,0,0.557469,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.252711,0,41.252711,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54426,185.244.25.235,6667,2.391789,1.015413,4.079905,1.270345,0,0,0,0,2.391789,1.015413,4.079905,1.270345,7.175468,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557455,0,0.557455,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251665,0,41.251665,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56668,185.244.25.235,6667,2.391791,1.015417,4.079901,1.270341,0,0,0,0,2.391791,1.015417,4.079901,1.270341,7.175473,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557455,0,0.557455,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251636,0,41.251636,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54454,185.244.25.235,6667,2.391795,1.015416,4.079913,1.270347,0,0,0,0,2.391795,1.015416,4.079913,1.270347,7.175485,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557454,0,0.557454,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251567,0,41.251567,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55002,185.244.25.235,6667,2.391804,1.015419,4.079918,1.270346,0,0,0,0,2.391804,1.015419,4.079918,1.270346,7.175511,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557452,0,0.557452,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251417,0,41.251417,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51528,185.244.25.235,6667,2.391804,1.01542,4.079928,1.270351,0,0,0,0,2.391804,1.01542,4.079928,1.270351,7.175512,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557452,0,0.557452,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251412,0,41.251412,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,56076,185.244.25.235,6667,2.391804,1.015421,4.079926,1.27035,0,0,0,0,2.391804,1.015421,4.079926,1.27035,7.175512,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557452,0,0.557452,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251412,0,41.251412,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49708,185.244.25.235,6667,2.391804,1.015431,4.080158,1.270469,0,0,0,0,2.391804,1.015431,4.080158,1.270469,7.175513,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557451,0,0.557451,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251406,0,41.251406,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52706,185.244.25.235,6667,2.391806,1.015423,4.079926,1.270349,0,0,0,0,2.391806,1.015423,4.079926,1.270349,7.175518,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557451,0,0.557451,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251377,0,41.251377,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,53936,185.244.25.235,6667,2.391808,1.015441,4.079938,1.27035,0,0,0,0,2.391808,1.015441,4.079938,1.27035,7.175525,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557451,0,0.557451,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.251337,0,41.251337,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49364,185.244.25.235,6667,2.391885,1.015654,4.079931,1.270268,0,0,0,0,2.391885,1.015654,4.079931,1.270268,7.175755,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557433,0,0.557433,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.250015,0,41.250015,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49718,185.244.25.235,6667,2.391885,1.015669,4.079917,1.270256,0,0,0,0,2.391885,1.015669,4.079917,1.270256,7.175756,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557433,0,0.557433,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.250009,0,41.250009,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,50154,185.244.25.235,6667,2.391886,1.015668,4.080165,1.270386,0,0,0,0,2.391886,1.015668,4.080165,1.270386,7.175757,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557432,0,0.557432,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.250003,0,41.250003,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,55252,185.244.25.235,6667,2.391888,1.015675,4.079927,1.270259,0,0,0,0,2.391888,1.015675,4.079927,1.270259,7.175764,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557432,0,0.557432,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.249963,0,41.249963,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52700,185.244.25.235,6667,2.39189,1.015675,4.080152,1.270377,0,0,0,0,2.39189,1.015675,4.080152,1.270377,7.175769,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557432,0,0.557432,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.249934,0,41.249934,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49104,185.244.25.235,6667,2.39189,1.015681,4.079918,1.270252,0,0,0,0,2.39189,1.015681,4.079918,1.270252,7.175771,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557431,0,0.557431,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.249923,0,41.249923,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52260,185.244.25.235,6667,2.391891,1.015672,4.080188,1.270396,0,0,0,0,2.391891,1.015672,4.080188,1.270396,7.175773,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557431,0,0.557431,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.249911,0,41.249911,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,54034,185.244.25.235,6667,2.391891,1.015672,4.079925,1.270258,0,0,0,0,2.391891,1.015672,4.079925,1.270258,7.175772,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557431,0,0.557431,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.249917,0,41.249917,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,49656,185.244.25.235,6667,2.391966,1.015919,4.080156,1.270292,0,0,0,0,2.391966,1.015919,4.080156,1.270292,7.175998,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557414,0,0.557414,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.248618,0,41.248618,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51910,185.244.25.235,6667,2.391968,1.015925,4.080156,1.27029,0,0,0,0,2.391968,1.015925,4.080156,1.27029,7.176005,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557413,0,0.557413,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.248578,0,41.248578,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,51854,185.244.25.235,6667,2.391969,1.01592,4.080174,1.2703,0,0,0,0,2.391969,1.01592,4.080174,1.2703,7.176008,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557413,0,0.557413,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.24856,0,41.24856,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
192.168.1.195,52418,185.244.25.235,6667,2.391969,1.015922,4.079915,1.270164,0,0,0,0,2.391969,1.015922,4.079915,1.270164,7.176008,116800,29200,29200,29200,0,0,0,0,0,0,116800,29200,29200,29200,0,4,0,4,0,0.557413,0,0.557413,296,74,74,74,0,0,0,0,0,0,296,74,74,74,0,0,41.24856,0,41.24856,0,4,0,0,0,0,0,0,0,0,-1,-1,216,0,216,0.727273,0,0.72973
